code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,earnings_yoy,buy_close_raw,end_close_raw,buy_close_qfq,end_close_qfq,raw_return,qfq_return
sz.000568,泸州老窖,C15酒、饮料和精制茶制造业,消费,PE,PE低估,125.47,98.5,98.5,77.8,36.9,82.4,85.6,65.2,75.4,"PE=13.69, 低估均值=22.19, 比值=0.62, 分位=5%",-0.0326883046796701,0.10245145417801593,,,,,,,,13.688724,22.1939747,0.6167765884674997,0.05020408163265306,低估价值,价值线内/历史低位,85.6,低估价值,,125.47,89.97,119.66023712,89.97,-0.28293616003825617,-0.248121162339211
sh.600583,海油工程,B11开采专业及辅助性活动,B11开采专业及辅助性活动,VALUE,基本价值线,5.34,100.0,100.0,70.5,6.2,57.3,85.4,47.5,62.5,"Q1价值线=11.93, 现价/价值=0.45, akshare东方财富扣非净利润同比=46.2%, 市值=235.6亿",-0.059859154929577496,0.009451795841209698,235.57033595121948,11.934987063501794,0.4474240291663302,0.41,0.41,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,85.4,价值线左侧确认,0.46198935868556,5.34,6.31,5.142954,6.31,0.18164794007490626,0.2269213374259229
sh.600323,瀚蓝环境,N77生态保护和环境治理业,N77生态保护和环境治理业,VALUE,基本价值线,23.28,94.2,94.2,79.9,54.0,50.5,84.8,67.1,74.3,"Q1价值线=39.43, 现价/价值=0.59, akshare东方财富扣非净利润同比=15.5%, 市值=190.1亿",-0.035225859925403946,0.044883303411131115,190.14312881609246,39.42523038197428,0.5904848183371406,1.99,1.99,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,84.8,价值线左侧确认,0.15515909123921,23.28,30.53,22.31862912,30.53,0.311426116838488,0.36791555770966644
sh.600329,达仁堂,C27医药制造业,医药医疗,PE,PE低估,29.65,100.0,100.0,100.0,2.5,45.0,84.8,57.6,71.2,"PE=10.30, 低估均值=20.22, 比值=0.51, 分位=0%",-0.05241291147331417,-0.07053291536050155,,,,,,,,10.302645,20.223782363636364,0.5094321534296574,0.0024489795918367346,低估价值,价值线内/历史低位,84.8,低估价值,,29.65,42.5,27.03881345,42.5,0.43338954468802715,0.5718145353748871
sz.000719,中原传媒,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,12.49,100.0,100.0,70.9,86.9,50.1,84.8,74.8,79.9,"Q1价值线=24.91, 现价/价值=0.50, akshare东方财富扣非净利润同比=12.1%, 市值=128.0亿",0.08138528138528134,0.11418376449598555,127.96314877207132,24.907961227153923,0.5014460993452877,1.22,1.22,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,84.8,价值线左侧确认,0.12108900423900999,12.49,13.85,11.91618442,13.85,0.10888710968775017,0.16228479787156558
sh.601137,博威合金,C32有色金属冶炼和压延加工业,资源金属,VALUE,基本价值线,18.1,92.5,92.5,80.3,46.4,56.3,84.6,66.0,65.3,"Q1价值线=30.04, 现价/价值=0.60, akshare东方财富扣非净利润同比=16.3%, 市值=141.1亿",-0.1008445106805761,-0.07227063044592519,141.07236421255297,30.038133391725644,0.6025674020405628,1.7,1.7,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,84.6,价值线左侧确认,0.16261819162545,18.1,19.85,17.5846206,19.85,0.09668508287292821,0.12882731174763018
sh.688336,三生国健,C27医药制造业,医药医疗,PE,PE低估,28.74,100.0,100.0,82.2,91.7,41.9,88.9,80.3,84.6,"PE=24.74, 低估均值=92.19, 比值=0.27, 分位=4%",-0.008965517241379395,0.2784697508896796,,,,,,,,24.743201,92.19421633333333,0.2683812714513411,0.0365296803652968,低估且高质量,低估且高质量,84.6,低估且高质量,,28.74,64.74,28.68444558,64.74,1.252609603340292,1.2569723308558367
sh.600276,恒瑞医药,C27医药制造业,医药医疗,PE,PE低估,51.0,75.0,58.1,87.1,86.1,96.4,81.3,87.5,84.4,"PE=47.55, 低估均值=47.74, 比值=1.00, 分位=17%",0.002949852507374562,0.1588275391956373,,,,,,,,47.551243,47.73868981818182,0.9960734821400477,0.1689795918367347,低估且高质量,低估且高质量,84.4,低估且高质量,,51.0,52.43,50.816553,52.43,0.028039215686274543,0.031750421954043206
sh.603979,金诚信,B11开采专业及辅助性活动,资源金属,VALUE,基本价值线,37.11,78.6,78.6,100.0,47.1,61.8,84.4,75.0,79.2,"Q1价值线=53.01, 现价/价值=0.70, akshare东方财富扣非净利润同比=52.7%, 市值=229.4亿",-0.0957602339181286,-0.058838447882323064,229.4203877750291,53.01168524409998,0.7000343382618687,2.54,2.54,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,84.4,价值线左侧确认,0.52740299061996,37.11,63.2,36.73344483,63.2,0.7030450013473459,0.7205029447274955
sz.002901,大博医疗,C35专用设备制造业,医药医疗,VALUE,基本价值线,38.9,100.0,100.0,72.2,86.5,39.3,84.3,73.7,79.0,"价值线=194.01, 现价/价值=0.20, 扣非EPS=0.69, akshare东方财富扣非净利润同比=2603.9%, 市值=160.9亿",0.08598548297040765,0.10260770975056688,160.90140115114494,194.0082053568085,0.20050698334360345,0.69,0.69,1.0,年报扣非EPS,,,,,低估价值,深度低估,84.3,低估价值,,38.9,40.06,38.4050364,40.06,0.029820051413881776,0.0430923585845111
sz.002311,海大集团,C13农副食品加工业,消费,VALUE,基本价值线,54.38,75.0,55.5,92.5,86.9,74.3,81.4,86.9,84.1,"价值线=63.13, 现价/价值=0.86, 扣非EPS=2.73, akshare东方财富扣非净利润同比=78.6%, 市值=904.2亿",0.08586261980830678,0.10979591836734692,904.1550951366771,63.12569795328078,0.8614558216884437,2.73,2.73,1.0,年报扣非EPS,,,,,低估且高质量,低估且高质量,84.1,低估且高质量,,54.38,46.37,53.19658244,46.37,-0.14729680029422587,-0.12832746253388838
sz.300910,瑞丰新材,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,61.6,9.2,9.2,88.4,97.3,64.6,43.4,84.0,63.7,"PB=5.06, 低估均值=3.83, 比值=1.32, 分位=49%",0.11010992971706601,0.31399317406143346,,,,,,,,5.06028,3.8293842,1.321434396684459,0.4939422180801491,高质量趋势,估值有约束的高质量,84.0,高质量趋势,,61.6,45.42,60.3591912,45.42,-0.2626623376623376,-0.24750482740066926
sh.600866,星湖科技,C14食品制造业,消费,PE,PE低估,7.7,100.0,100.0,70.5,95.5,62.0,88.4,79.4,83.9,"PE=10.97, 低估均值=19.14, 比值=0.57, 分位=4%",0.1809815950920246,0.21069182389937113,,,,,,,,10.973479,19.144063499999998,0.5732053176693652,0.04254007398273736,低估且高质量,低估且高质量,83.9,低估且高质量,,7.7,5.58,7.3008166,5.58,-0.2753246753246753,-0.23570193504107473
sh.600961,株冶集团,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,10.19,79.0,79.0,91.6,91.2,61.1,81.6,86.2,83.9,"PB=3.51, 低估均值=4.31, 比值=0.81, 分位=9%",0.0692549842602308,0.20877817319098457,,,,,,,,3.514596,4.3130923333333335,0.8148668584805782,0.08719135802469136,低估且高质量,低估且高质量,83.9,低估且高质量,,10.19,28.96,10.19,28.96,1.842001962708538,1.842001962708538
sz.002463,沪电股份,C39计算机、通信和其他电子设备制造业,AI算力/CPO,VALUE,基本价值线,30.03,75.0,36.6,95.8,25.0,90.8,83.8,69.2,73.5,"Q1价值线=30.22, 现价/价值=0.99, akshare东方财富扣非净利润同比=80.8%, 市值=574.8亿",-0.09765625,-0.19791666666666663,574.8416530419486,30.22110689265194,0.993676376800798,1.3302,1.3302,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,83.8,价值线左侧确认,0.80796364981258,30.03,104.26,29.41303365,104.26,2.4718614718614718,2.544687067666684
sh.600301,华锡有色,B09有色金属矿采选业,资源金属,PB,PB低估,19.72,91.2,91.2,98.2,30.5,58.9,83.6,68.2,75.9,"PB=3.01, 低估均值=4.41, 比值=0.68, 分位=8%",-0.13204225352112675,0.10911136107986485,,,,,,,,3.006227,4.409224125,0.681804080440116,0.07681879801174876,低估价值,价值线内/历史低位,83.6,低估价值,,19.72,55.73,19.72,55.73,1.8260649087221097,1.8260649087221097
sh.603939,益丰药房,F52零售业,医药医疗,PE,PE低估,28.18,98.2,98.2,57.9,92.2,56.5,83.4,71.7,77.5,"PE=21.74, 低估均值=38.48, 比值=0.57, 分位=8%",0.08845113943607563,0.21517895644674412,,,,,,,,21.743482,38.480763,0.565048099488048,0.07877551020408163,低估价值,价值线内/历史低位,83.4,低估价值,,28.18,22.13,27.39792046,22.13,-0.21469127040454228,-0.19227446359262856
sh.601319,中国人保,J68保险业,金融,PE,PE低估,7.26,91.9,91.9,94.7,62.1,66.7,87.1,78.9,83.0,"PE=6.87, 低估均值=9.91, 比值=0.69, 分位=0%",0.03862660944205998,0.05065123010130246,,,,,,,,6.866991,9.905331749999998,0.6932620908936241,0.004469987228607918,低估且高质量,低估且高质量,83.0,低估且高质量,,7.26,6.84,7.09698396,6.84,-0.05785123966942152,-0.036210305877597104
sh.688625,呈和科技,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,49.94,60.0,32.6,83.8,100.0,48.9,68.8,83.0,75.9,"PB=4.88, 低估均值=4.49, 比值=1.09, 分位=45%",0.21125394130487507,0.33529411764705874,,,,,,,,4.876621,4.489473800000001,1.0862344268497568,0.44667370644139387,高质量趋势,估值有约束的高质量,83.0,高质量趋势,,49.94,91.04,35.44781152,91.04,0.8229875851021227,1.5682826695417953
sh.601601,中国太保,J68保险业,金融,PE,PE低估,30.42,91.9,91.9,94.6,4.1,80.5,82.7,60.6,71.7,"PE=6.83, 低估均值=9.86, 比值=0.69, 分位=1%",-0.06140080222153643,-0.03305785123966942,,,,,,,,6.833165,9.860363699999999,0.6929932006463414,0.007346938775510204,低估价值,价值线内/历史低位,82.7,低估价值,,30.42,33.87,29.54971422,33.87,0.11341222879684398,0.14620397841532817
sh.603067,振华股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,22.26,0.0,0.0,85.5,100.0,60.0,37.4,82.5,59.9,"PB=3.46, 低估均值=1.95, 比值=1.77, 分位=83%",0.25267304445695005,0.7694753577106519,,,,,,,,3.462386,1.9547725,1.7712475492672421,0.833810888252149,高质量趋势,估值有约束的高质量,82.5,高质量趋势,,22.26,39.17,15.79598538,39.17,0.7596585804132974,1.479744001890182
sh.603129,春风动力,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,VALUE,基本价值线,167.5,75.0,47.5,99.1,45.0,66.0,82.5,74.0,76.2,"Q1价值线=182.60, 现价/价值=0.92, akshare东方财富扣非净利润同比=48.5%, 市值=253.1亿",-0.12441191845269217,-0.14836282285946722,253.10573877686062,182.60381115772248,0.9172864407267125,9.54,9.54,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,82.5,价值线左侧确认,0.48533146322294,167.5,247.46,163.9173425,247.46,0.47737313432835826,0.5096633231471528
sz.300870,欧陆通,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,126.89,47.9,47.9,92.5,62.2,67.9,0.0,0.0,0.0,"Q1价值线=116.34, 现价/价值=1.09, akshare东方财富扣非净利润同比=273.0%, 市值=126.5亿",0.040508405084050736,0.15134742763814546,126.54102756142453,116.34369209628275,1.0906478702342488,2.57,2.57,1.0,年报扣非EPS,,,,,财报后主线候选,价值线附近/业绩强,82.5,财报后主线候选,2.7296862692068,126.89,421.0,125.91231255,421.0,2.317834344708015,2.343596757726296
sz.300926,博俊科技,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,26.21,85.0,74.7,100.0,52.9,47.1,82.5,74.8,78.7,"价值线=36.04, 现价/价值=0.73, 扣非EPS=1.51, akshare东方财富扣非净利润同比=100.7%, 市值=106.2亿",-0.06858564321250882,0.0484,106.21334658447815,36.03586087287967,0.7273310353943968,1.51,1.51,1.0,年报扣非EPS,,,,,低估价值,深度低估,82.5,低估价值,,26.21,22.14,26.21,22.14,-0.15528424265547502,-0.15528424265547502
sh.600487,亨通光电,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,15.77,88.5,88.5,75.4,32.9,72.1,82.3,60.7,69.0,"Q1价值线=25.00, 现价/价值=0.63, akshare东方财富扣非净利润同比=26.7%, 市值=383.3亿",-0.044242424242424305,0.030718954248365904,383.2812395011499,25.00248326947687,0.630737348367795,1.06,1.06,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,82.3,价值线左侧确认,0.26741277122678,15.77,71.8,15.53308729,71.8,3.5529486366518706,3.6223908138483143
sh.600216,浙江医药,C27医药制造业,医药医疗,PE,PE低估,13.47,100.0,100.0,74.3,28.0,57.9,82.2,56.9,69.5,"PE=8.87, 低估均值=14.81, 比值=0.60, 分位=0%",-0.0022222222222221255,-0.10199999999999998,,,,,,,,8.872422,14.809385777777777,0.5991080341301874,0.0012244897959183673,低估价值,价值线内/历史低位,82.2,低估价值,,13.47,13.89,13.14742044,13.89,0.031180400890868487,0.05648100807218137
sh.600459,贵研铂业,C32有色金属冶炼和压延加工业,资源金属,VALUE,基本价值线,13.45,90.8,90.8,80.0,30.4,42.9,82.2,44.7,56.6,"Q1价值线=21.88, 现价/价值=0.61, akshare东方财富扣非净利润同比=79.7%, 市值=102.3亿",-0.03097982708933733,-0.028880866425992857,102.34718056764287,21.883834862862937,0.6146089149495808,0.7,0.7,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,82.2,价值线左侧确认,0.79731213776642,13.45,20.85,13.24024725,20.85,0.5501858736059482,0.5747440063855305
sz.000951,中国重汽,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,17.17,89.1,89.1,77.5,23.2,59.2,82.1,56.3,66.2,"Q1价值线=27.43, 现价/价值=0.63, akshare东方财富扣非净利润同比=27.3%, 市值=201.6亿",-0.1478908188585607,-0.03647586980920303,201.56104007388763,27.425987042961033,0.6260485711272418,1.13,1.13,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,82.1,价值线左侧确认,0.27275407551018,17.17,21.32,16.49618052,21.32,0.24170064065230035,0.29242038629194145
sz.000403,派林生物,C27医药制造业,医药医疗,PE,PE低估,22.32,99.1,99.1,58.8,55.4,72.7,82.0,61.7,71.9,"PE=22.90, 低估均值=59.38, 比值=0.39, 分位=6%",0.0219780219780219,0.029045643153526868,,,,,,,,22.903126,59.37821914285714,0.3857159465307931,0.06448979591836734,低估价值,价值线内/历史低位,82.0,低估价值,,22.32,10.76,16.89829344,10.76,-0.5179211469534051,-0.36324931045818076
sh.600809,山西汾酒,C15酒、饮料和精制茶制造业,消费,PE,PE低估,204.34,88.4,88.4,88.2,61.7,82.7,85.1,78.1,81.6,"PE=19.74, 低估均值=26.92, 比值=0.73, 分位=5%",-0.03975563909774438,0.20377025036818863,,,,,,,,19.740787,26.9152386,0.733442764278523,0.045714285714285714,低估且高质量,低估且高质量,81.6,低估且高质量,,204.34,129.84,200.15327774,129.84,-0.36458843104629535,-0.35129715852736243
sz.002946,新乳业,C14食品制造业,消费,PE,PE低估,16.71,75.0,60.0,87.8,94.5,55.8,78.2,84.7,81.5,"PE=24.75, 低估均值=26.04, 比值=0.95, 分位=20%",0.1367346938775511,0.22327964860907756,,,,,,,,24.7459,26.043654000000004,0.9501700491029406,0.20223978919631094,低估且高质量,低估且高质量,81.5,低估且高质量,,16.71,17.59,16.41652227,17.59,0.052663076002393616,0.07148150568677036
sz.301061,匠心家居,C21家具制造业,C21家具制造业,VALUE,基本价值线,71.57,85.0,58.3,100.0,45.0,44.8,81.5,71.7,76.6,"价值线=85.00, 现价/价值=0.84, 扣非EPS=3.69, akshare东方财富扣非净利润同比=72.5%, 市值=119.2亿",-0.09872811988414565,-0.10503938977116423,119.15311588840109,85.00199609887491,0.8419802273437117,3.69,3.69,1.0,年报扣非EPS,,,,,低估价值,深度低估,81.5,低估价值,,71.57,62.63,54.40722772,62.63,-0.12491267290764274,0.15113382218843197
sz.002714,牧原股份,A03畜牧业,A03畜牧业,PB,PB低估,39.72,92.0,92.0,70.0,37.7,92.3,81.1,63.1,72.1,"PB=2.88, 低估均值=4.16, 比值=0.69, 分位=2%",0.01741803278688514,0.07876154263986956,,,,,,,,2.880443,4.1585862,0.6926495836493662,0.017959183673469388,低估价值,价值线内/历史低位,81.1,低估价值,,39.72,40.43,38.51394192,40.43,0.01787512588116824,0.04974972657901322
sh.603699,纽威股份,C34通用设备制造业,C34通用设备制造业,VALUE,基本价值线,26.71,75.0,45.2,100.0,48.8,47.7,81.0,73.0,75.1,"Q1价值线=28.61, 现价/价值=0.93, akshare东方财富扣非净利润同比=53.2%, 市值=203.0亿",-0.07095652173913036,-0.030490018148820353,203.04962465380066,28.608287763429647,0.9336455303048142,1.5,1.5,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,81.0,价值线左侧确认,0.53228194920011,26.71,64.11,25.43927175,64.11,1.4002246349681764,1.5201193111984428
sh.601128,常熟银行,J66货币金融服务,金融,PE,PE低估,7.25,96.3,96.3,65.2,58.6,56.5,80.8,63.1,72.0,"PE=5.54, 低估均值=8.62, 比值=0.64, 分位=2%",0.026912181303116123,-0.009562841530054711,,,,,,,,5.541153,8.6174337,0.6430166094576394,0.02256361017762842,低估价值,价值线内/历史低位,80.8,低估价值,,7.25,7.19,6.262463,7.19,-0.008275862068965467,0.14811057566328145
sh.603337,杰克科技,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,33.57,75.0,45.7,100.0,58.1,44.0,80.7,75.7,76.7,"Q1价值线=36.08, 现价/价值=0.93, akshare东方财富扣非净利润同比=61.7%, 市值=155.1亿",0.018816388467374656,0.08570504527813716,155.12001036585366,36.08436683297672,0.9303197740834711,1.64,1.64,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,80.7,价值线左侧确认,0.6166782330098,33.57,40.58,33.15081141,40.58,0.20881739648495667,0.22410276774579851
sz.000581,威孚高科,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,19.96,99.2,99.2,62.7,56.5,65.6,80.6,62.8,71.7,"价值线=35.92, 现价/价值=0.56, 扣非EPS=1.62, akshare东方财富扣非净利润同比=-1.1%, 市值=194.6亿",-0.05804624823029736,0.11321807027328501,194.56188360711852,35.91579911787731,0.5557442821887482,1.62,1.62,1.0,年报扣非EPS,,,,,低估价值,深度低估,80.6,低估价值,,19.96,19.9,18.98571248,19.9,-0.0030060120240481547,0.04815660834235902
sh.603676,卫信康,C27医药制造业,医药医疗,PE,PE低估,10.42,92.2,92.2,79.8,62.1,36.1,80.5,67.7,74.1,"PE=19.23, 低估均值=31.86, 比值=0.60, 分位=17%",0.017578125,0.06762295081967218,,,,,,,,19.230102,31.861132571428566,0.6035599003547215,0.16728427739544732,低估价值,价值线内/历史低位,80.5,低估价值,,10.42,9.82,10.12022702,9.82,-0.0575815738963531,-0.029666036088585646
sh.603317,天味食品,C14食品制造业,消费,PE,PE低估,11.29,96.4,96.4,77.9,25.0,53.8,80.4,56.7,68.5,"PE=22.97, 低估均值=36.10, 比值=0.64, 分位=6%",-0.2137883008356546,-0.13685015290519886,,,,,,,,22.973116,36.10309542857142,0.6363198425866675,0.05657805044308112,低估价值,价值线内/历史低位,80.4,低估价值,,11.29,15.87,10.38019535,15.87,0.40566873339238274,0.5288729609505856
sz.001337,四川黄金,B09有色金属矿采选业,资源金属,PB,PB低估,25.8,32.4,32.4,80.5,89.3,75.0,54.4,80.4,67.4,"PB=6.96, 低估均值=5.87, 比值=1.19, 分位=31%",0.11736682546556954,0.13356766256590502,,,,,,,,6.955413,5.865476666666666,1.1858222946359007,0.3142857142857143,高质量趋势,估值有约束的高质量,80.4,高质量趋势,,25.8,55.81,25.3265958,55.81,1.1631782945736435,1.2036123780993893
sh.600150,中国船舶,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,VALUE,基本价值线,29.59,100.0,100.0,64.8,26.7,81.9,80.3,55.7,68.0,"价值线=98.11, 现价/价值=0.30, 扣非EPS=0.69, akshare东方财富扣非净利润同比=1156.9%, 市值=1317.4亿",-0.03678385416666663,-0.11776982707215267,1317.3564489130438,98.10818628306565,0.3016058202791126,0.69,0.69,1.0,年报扣非EPS,,,,,低估价值,深度低估,80.3,低估价值,,29.59,38.17,29.35014346,38.17,0.28996282527881045,0.3005047165108474
sz.300705,九典制药,C27医药制造业,医药医疗,PE,PE低估,16.26,100.0,100.0,74.5,7.2,59.7,80.3,50.0,65.2,"PE=15.74, 低估均值=26.42, 比值=0.60, 分位=1%",-0.13141025641025628,0.043645699614891065,,,,,,,,15.743261,26.420471555555558,0.59587358109396,0.00979858464888405,低估价值,价值线内/历史低位,80.3,低估价值,,16.26,12.07,15.94258854,12.07,-0.2576875768757688,-0.24290839158795718
sh.600779,水井坊,C15酒、饮料和精制茶制造业,消费,PE,PE低估,46.49,98.4,98.4,80.6,7.7,51.9,80.2,51.7,65.9,"PE=16.85, 低估均值=27.64, 比值=0.61, 分位=6%",-0.041047854785478455,0.024008810572687223,,,,,,,,16.850258,27.640956000000003,0.6096119830298199,0.06212882594792143,低估价值,价值线内/历史低位,80.2,低估价值,,46.49,30.98,45.45304055,30.98,-0.33362013336201335,-0.31841743423257074
sh.601633,长城汽车,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,23.03,76.1,76.1,91.0,1.9,65.4,80.2,55.7,66.1,"Q1价值线=32.11, 现价/价值=0.72, akshare东方财富扣非净利润同比=101.0%, 市值=1958.5亿",-0.0996872556684909,-0.06267806267806264,1958.4876846315792,32.107460618098386,0.7172787743611967,1.14,1.14,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,80.2,价值线左侧确认,1.01008704983556,23.03,18.44,22.5631819,18.44,-0.19930525401650023,-0.18273938127494327
sz.002156,通富微电,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,26.2,100.0,100.0,65.2,27.3,79.0,80.2,55.8,68.0,"价值线=52.49, 现价/价值=0.50, 扣非EPS=0.41, akshare东方财富扣非净利润同比=944.1%, 市值=396.9亿",-0.02529761904761907,-0.09561615464273387,396.88987809960986,52.48981173407377,0.49914448412837925,0.41,0.41,1.0,年报扣非EPS,,,,,低估价值,深度低估,80.2,低估价值,,26.2,58.07,26.1550146,58.07,1.2164122137404583,1.2202243389304015
sh.601127,赛力斯,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,130.03,37.6,37.6,77.5,60.5,98.0,0.0,0.0,0.0,"Q1价值线=124.62, 现价/价值=1.04, akshare东方财富扣非净利润同比=215.7%, 市值=1963.9亿",0.0376665868645758,0.019843137254901944,1963.885852430475,124.61887341643961,1.0434214050826636,3.69,3.69,1.0,年报扣非EPS,,,,,财报后主线候选,价值线附近/业绩强,80.1,财报后主线候选,2.15706463041503,130.03,81.8,128.8090183,81.8,-0.37091440436822276,-0.36495129704749874
sz.300973,立高食品,C14食品制造业,消费,PE,PE低估,44.03,94.8,94.8,71.1,86.7,58.1,84.4,75.8,80.1,"PE=26.67, 低估均值=40.44, 比值=0.66, 分位=1%",0.0609638554216867,0.12551124744376296,,,,,,,,26.669985,40.4430492,0.659445455462839,0.014271151885830785,低估且高质量,低估且高质量,80.1,低估且高质量,,44.03,28.13,43.36941791,28.13,-0.36111741994094937,-0.35138626812157747
sz.000596,古井贡酒,C15酒、饮料和精制茶制造业,消费,PE,PE低估,164.45,91.2,91.2,90.1,8.9,64.1,80.0,57.9,68.9,"PE=15.04, 低估均值=21.45, 比值=0.70, 分位=1%",-0.03661394258933803,0.04532163742690054,,,,,,,,15.036219,21.4495713,0.7010032410298103,0.006122448979591836,低估价值,价值线内/历史低位,80.0,低估价值,,164.45,96.11,157.3220792,96.11,-0.41556704165399816,-0.3890876570616796
sh.600521,华海药业,C27医药制造业,医药医疗,PE,PE低估,14.35,99.6,99.6,77.3,1.2,57.0,79.9,48.8,64.3,"PE=18.89, 低估均值=31.22, 比值=0.61, 分位=3%",-0.12286063569682149,-0.07538659793814428,,,,,,,,18.889284,31.216030181818187,0.6051148685460358,0.027755102040816326,低估价值,价值线内/历史低位,79.9,低估价值,,14.35,16.18,14.180383,16.18,0.1275261324041812,0.14101290494057883
sz.000048,京基智农,A03畜牧业,A03畜牧业,PB,PB低估,15.72,100.0,100.0,68.1,29.2,49.7,79.9,53.3,66.6,"PB=1.89, 低估均值=4.27, 比值=0.44, 分位=2%",-0.1143661971830986,-0.015654351909830888,,,,,,,,1.891316,4.270899833333334,0.442837826642231,0.022040816326530613,低估价值,价值线内/历史低位,79.9,低估价值,,15.72,13.96,15.38800932,13.96,-0.11195928753180662,-0.09280013355229755
sh.603811,诚意药业,C27医药制造业,医药医疗,PE,PE低估,9.08,87.4,87.4,79.6,85.6,31.7,79.7,74.9,77.3,"PE=13.90, 低估均值=18.64, 比值=0.75, 分位=3%",0.015659955257270708,0.1378446115288221,,,,,,,,13.8999,18.63866833333333,0.7457560675159108,0.03137651821862348,低估价值,价值线内/历史低位,79.7,低估价值,,9.08,11.35,8.84816944,11.35,0.25,0.28275120373372964
